Poll_ID,Pollster,Date,Parliament_ID,CDUCSU,SPD,Gruene,FDP,Linke,AfD,BSW
BT05230401P,INSA,2023-04-01,BT,27,21,16,8,4,16,NA
BW05230403V,INSA,2023-04-03,BW,27,13,28,9,3,12,NA
BT05230403Q,INSA,2023-04-03,BT,28,20,15.5,7.5,4.5,16,NA
BT02230404I,Forsa,2023-04-04,BT,29,18,18,7,4,14,NA
BT04230404S,GMS,2023-04-04,BT,31,19,17,6,4,15,NA
BY05230405C,INSA,2023-04-05,BY,40,10,18,5,2,11,NA
BE05230405F,INSA,2023-04-05,BE,30,18,18,5,11,9,NA
BB05230405Q,INSA,2023-04-05,BB,19,21,10,4,10,25,NA
BT01230406A,Infratest dimap,2023-04-06,BT,30,18,17,7,4,15,NA
BT13230406M,YouGov,2023-04-06,BT,30,20,15,6,6,17,NA
BT03230408J,Emnid,2023-04-08,BT,27,20,18,8,5,14,NA
BT05230408R,INSA,2023-04-08,BT,28,20,16,8,4,16,NA
BT02230411J,Forsa,2023-04-11,BT,30,18,18,7,4,14,NA
BT05230411S,INSA,2023-04-11,BT,27.5,20,15.5,8,4.5,16,NA
BT01230413B,Infratest dimap,2023-04-13,BT,29,19,17,7,4,15,NA
MV05230414F,INSA,2023-04-14,MV,19,28,6,5,11,25,NA
BT03230415K,Emnid,2023-04-15,BT,27,21,17,8,5,14,NA
BT05230415T,INSA,2023-04-15,BT,27,21,15,8,5,16,NA
BT05230417U,INSA,2023-04-17,BT,27.5,21,15,8,4.5,16,NA
BT02230418K,Forsa,2023-04-18,BT,29,18,17,7,4,15,NA
HB01230420P,Infratest dimap,2023-04-20,HB,28,31,17,6,7,NA,NA
BT06230421S,Forschungsgruppe Wahlen,2023-04-21,BT,31,18,18,6,4,15,NA
BT03230422L,Emnid,2023-04-22,BT,29,19,17,7,4,15,NA
BT05230422V,INSA,2023-04-22,BT,28,20,15,9,4,16,NA
BT05230424W,INSA,2023-04-24,BT,27.5,20,14.5,9,4.5,16,NA
SH05230425O,INSA,2023-04-25,SH,39,16,17,8,2,7,NA
BT02230425L,Forsa,2023-04-25,BT,30,18,16,7,4,15,NA
BB01230426R,Infratest dimap,2023-04-26,BB,23,22,9,5,7,23,NA
TH05230426M,INSA,2023-04-26,TH,21,11,6,5,22,28,NA
BT09230426T,Allensbach,2023-04-26,BT,31,20,15,7.5,5,16,NA
SH01230427P,Infratest dimap,2023-04-27,SH,38,15,17,8,NA,8,NA
HB05230429Q,INSA,2023-04-29,HB,30,30,15,7,6,NA,NA
BT03230429M,Emnid,2023-04-29,BT,30,18,16,7,5,16,NA
BT05230429X,INSA,2023-04-29,BT,28,21,14,8,5,16,NA
BT02230502M,Forsa,2023-05-02,BT,30,17,16,7,4,16,NA
BT05230502Y,INSA,2023-05-02,BT,27,21,15,8,4.5,16.5,NA
BY02230503E,Forsa,2023-05-03,BY,41,10,15,4,2,10,NA
BY04230503D,GMS,2023-05-03,BY,41,11,16,4,3,10,NA
NW05230503X,INSA,2023-05-03,NW,36,22,17,7,3,9,NA
HE05230504O,INSA,2023-05-04,HE,30,21,20,7,4,12,NA
HB01230504R,Infratest dimap,2023-05-04,HB,27,30,13,6,10,NA,NA
BT01230504C,Infratest dimap,2023-05-04,BT,30,17,16,7,5,16,NA
HB06230505S,Forschungsgruppe Wahlen,2023-05-05,HB,27,30,13,6,9,NA,NA
BT06230505T,Forschungsgruppe Wahlen,2023-05-05,BT,30,19,17,6,5,15,NA
BT03230506N,Emnid,2023-05-06,BT,31,17,16,8,4,16,NA
BT05230506A,INSA,2023-05-06,BT,28,20,14,9,4,16,NA
BT05230508B,INSA,2023-05-08,BT,28,20,14,9,4.5,16.5,NA
HB05230509T,INSA,2023-05-09,HB,28,30,12,6,9,NA,NA
BT02230509N,Forsa,2023-05-09,BT,29,18,16,7,4,16,NA
HB06230511U,Forschungsgruppe Wahlen,2023-05-11,HB,26,29,13,6,11,NA,NA
BT01230511D,Infratest dimap,2023-05-11,BT,28,18,16,8,5,16,NA
BT13230512N,YouGov,2023-05-12,BT,31,16,16,5,6,17,NA
BT03230513O,Emnid,2023-05-13,BT,29,18,17,8,5,16,NA
BT05230513C,INSA,2023-05-13,BT,28,20,15,9,4,16,NA
BT05230515D,INSA,2023-05-15,BT,28,20,14.5,8.5,5,16.5,NA
BY01230516F,Infratest dimap,2023-05-16,BY,39,11,16,4,NA,12,NA
BT02230516O,Forsa,2023-05-16,BT,30,17,15,8,4,16,NA
BT09230518U,Allensbach,2023-05-18,BT,32,18,16,8,5,15,NA
BT03230520P,Emnid,2023-05-20,BT,28,18,16,8,5,16,NA
BT05230520E,INSA,2023-05-20,BT,28,21,14,8,5,17,NA
BT05230522F,INSA,2023-05-22,BT,27.5,20.5,14,8.5,5,17,NA
RP05230523N,INSA,2023-05-23,RP,27,28,11,6,2,14,NA
BT02230523P,Forsa,2023-05-23,BT,30,18,14,7,5,16,NA
BT06230526U,Forschungsgruppe Wahlen,2023-05-26,BT,28,20,16,6,5,17,NA
BT03230527R,Emnid,2023-05-27,BT,29,18,15,8,5,16,NA
BT05230527G,INSA,2023-05-27,BT,28,20,13,9,4,18,NA
BY05230530G,INSA,2023-05-30,BY,40,11,15,5,2,12,NA
BT02230530Q,Forsa,2023-05-30,BT,29,18,14,7,5,17,NA
BT05230531H,INSA,2023-05-31,BT,28,20.5,13,8.5,4.5,18,NA
BT01230601E,Infratest dimap,2023-06-01,BT,29,18,15,7,4,18,NA
BT03230603S,Emnid,2023-06-03,BT,27,20,15,8,5,17,NA
BT05230603I,INSA,2023-06-03,BT,27,19,13,9,5,19,NA
BT05230605J,INSA,2023-06-05,BT,26.5,19,13.5,9,5,19,NA
BY04230606H,GMS,2023-06-06,BY,41,10,14,4,2,12,NA
BT02230606R,Forsa,2023-06-06,BT,30,18,14,7,4,17,NA
BT04230606T,GMS,2023-06-06,BT,29,18,15,7,4,19,NA
BBNA230609S,NA,2023-06-09,BB,17,24,10,4,12,24,NA
BT13230609O,YouGov,2023-06-09,BT,28,19,13,5,6,20,NA
BT03230610T,Emnid,2023-06-10,BT,27,20,15,7,5,18,NA
BT05230610K,INSA,2023-06-10,BT,27,20,13,8,5,19,NA
BT05230612L,INSA,2023-06-12,BT,27,20,13,8,4.5,19.5,NA
BT02230613S,Forsa,2023-06-13,BT,29,18,14,7,4,19,NA
HE05230616B,INSA,2023-06-16,HE,29,22,18,7,4,13,NA
NW02230616Y,Forsa,2023-06-16,NW,37,21,14,5,3,13,NA
BT06230616V,Forschungsgruppe Wahlen,2023-06-16,BT,28,19,16,6,5,18,NA
BT03230617U,Emnid,2023-06-17,BT,27,20,15,6,5,19,NA
BT05230617M,INSA,2023-06-17,BT,27,20,13,8,4,19,NA
NW01230618A,Infratest dimap,2023-06-18,NW,32,22,16,6,3,15,NA
BT05230619N,INSA,2023-06-19,BT,26.5,20,13.5,7.5,4.5,20,NA
BT02230620T,Forsa,2023-06-20,BT,27,18,15,7,4,19,NA
BT01230622F,Infratest dimap,2023-06-22,BT,29,17,15,6,4,19,NA
BT03230624V,Emnid,2023-06-24,BT,27,19,15,7,4,20,NA
BT05230624O,INSA,2023-06-24,BT,26,20,13,7,4,20,NA
BT05230626P,INSA,2023-06-26,BT,26.5,19.5,13.5,6.5,4.5,20.5,NA
ST05230627E,INSA,2023-06-27,ST,31,9,6,6,9,29,NA
BT02230627U,Forsa,2023-06-27,BT,27,18,15,7,4,19,NA
BT09230629V,Allensbach,2023-06-29,BT,31,19,15,8,4,17,NA
BT06230630W,Forschungsgruppe Wahlen,2023-06-30,BT,28,18,16,6,5,19,NA
BT03230701W,Emnid,2023-07-01,BT,26,18,15,7,5,19,NA
BT05230701Q,INSA,2023-07-01,BT,26,19,14,7,5,20,NA
BT05230703R,INSA,2023-07-03,BT,25.5,19,14.5,6.5,5,21,NA
BY04230704I,GMS,2023-07-04,BY,40,9,15,4,2,13,NA
BB05230704T,INSA,2023-07-04,BB,18,21,9,3,10,28,NA
BT02230704V,Forsa,2023-07-04,BT,27,18,15,6,5,19,NA
BT04230704U,GMS,2023-07-04,BT,28,17,14,7,4,20,NA
TH01230705N,Infratest dimap,2023-07-05,TH,21,10,5,4,20,34,NA
MV05230706G,INSA,2023-07-06,MV,18,27,6,4,10,29,NA
BT01230706G,Infratest dimap,2023-07-06,BT,28,18,14,7,4,20,NA
BT13230707P,YouGov,2023-07-07,BT,27,18,14,6,6,21,NA
BT03230708X,Emnid,2023-07-08,BT,27,18,15,6,5,20,NA
BT05230708S,INSA,2023-07-08,BT,27,19,13,7,5,20,NA
BT05230710T,INSA,2023-07-10,BT,26,19,14,7,5,20.5,NA
BT02230711W,Forsa,2023-07-11,BT,27,18,14,7,5,19,NA
NI09230712I,Allensbach,2023-07-12,NI,29,32,13,5,3,14,NA
TH05230713O,INSA,2023-07-13,TH,20,10,5,4,22,32,NA
BT06230714X,Forschungsgruppe Wahlen,2023-07-14,BT,27,17,16,7,4,20,NA
BT03230715Y,Emnid,2023-07-15,BT,26,19,15,7,5,20,NA
BT05230715U,INSA,2023-07-15,BT,27,18,14,7,5,20,NA
BT05230717V,INSA,2023-07-17,BT,27,18,14,7,5,20.5,NA
BT02230718X,Forsa,2023-07-18,BT,26,18,15,7,4,20,NA
BW01230720W,Infratest dimap,2023-07-20,BW,26,13,24,7,NA,19,NA
RP01230720O,Infratest dimap,2023-07-20,RP,31,25,11,5,NA,16,NA
BT01230720H,Infratest dimap,2023-07-20,BT,28,18,13,7,4,20,NA
BT03230722A,Emnid,2023-07-22,BT,26,18,16,7,5,20,NA
BT05230722W,INSA,2023-07-22,BT,26,18,14,7,5,22,NA
BT02230725Y,Forsa,2023-07-25,BT,27,18,14,6,5,19,NA
BT05230725X,INSA,2023-07-25,BT,26.5,18.5,14,7.5,4.5,21.5,NA
BY05230727J,INSA,2023-07-27,BY,38,11,15,5,2,14,NA
BT09230727W,Allensbach,2023-07-27,BT,29,19,16,7,4,18,NA
BT03230729B,Emnid,2023-07-29,BT,27,18,16,6,5,20,NA
BT05230729Y,INSA,2023-07-29,BT,26,18,14,7,5,22,NA
BT05230731A,INSA,2023-07-31,BT,26.5,18.5,14,6.5,5,21.5,NA
BT02230801A,Forsa,2023-08-01,BT,25,17,15,6,5,21,NA
BY02230802K,Forsa,2023-08-02,BY,39,9,14,4,2,13,NA
BT01230803I,Infratest dimap,2023-08-03,BT,27,17,15,7,4,21,NA
BT13230804Q,YouGov,2023-08-04,BT,27,17,14,5,6,23,NA
BT03230805C,Emnid,2023-08-05,BT,27,19,16,6,5,19,NA
BT05230805B,INSA,2023-08-05,BT,27,19,14,7,5,21,NA
BT05230807C,INSA,2023-08-07,BT,27,19,14.5,7.5,4.5,20.5,NA
BT02230808B,Forsa,2023-08-08,BT,25,17,15,7,4,21,NA
BY04230809L,GMS,2023-08-09,BY,39,9,14,4,3,14,NA
BT04230809V,GMS,2023-08-09,BT,27,17,14,7,4,21,NA
BT03230812D,Emnid,2023-08-12,BT,27,19,16,6,6,18,NA
BT05230812D,INSA,2023-08-12,BT,26,20,13,7,5,21,NA
BT05230814E,INSA,2023-08-14,BT,26,19.5,13.5,7,4.5,21,NA
BT02230815C,Forsa,2023-08-15,BT,25,17,15,7,4,21,NA
BT01230817J,Infratest dimap,2023-08-17,BT,27,17,14,7,4,21,NA
BT06230818Y,Forschungsgruppe Wahlen,2023-08-18,BT,26,19,15,7,5,20,NA
BT03230819E,Emnid,2023-08-19,BT,26,18,15,7,5,19,NA
BT05230819F,INSA,2023-08-19,BT,27,18,14,8,5,21,NA
BT05230821G,INSA,2023-08-21,BT,26.5,18.5,14,8,5,20.5,NA
BT02230822D,Forsa,2023-08-22,BT,26,18,14,7,4,20,NA
BT09230823X,Allensbach,2023-08-23,BT,29,19,14,7,5,19,NA
HE06230825C,Forschungsgruppe Wahlen,2023-08-25,HE,31,20,18,6,3,15,NA
BT03230826F,Emnid,2023-08-26,BT,26,18,14,7,5,20,NA
BT05230826H,INSA,2023-08-26,BT,27,18,14,7,5,21,NA
BT05230828I,INSA,2023-08-28,BT,26.5,18,14.5,7,4.5,21,NA
BT02230829E,Forsa,2023-08-29,BT,26,17,14,7,4,21,NA
SN05230831A,INSA,2023-08-31,SN,29,7,6,5,9,35,NA
BT01230831K,Infratest dimap,2023-08-31,BT,29,16,14,6,4,22,NA
BT03230902G,Emnid,2023-09-02,BT,25,18,15,7,5,20,NA
BT05230902J,INSA,2023-09-02,BT,27,18,13,7,5,21,NA
BT05230904K,INSA,2023-09-04,BT,26.5,17.5,13.5,7.5,4.5,21.5,NA
BY05230905M,INSA,2023-09-05,BY,37,9,14,4,2,14,NA
BT02230905F,Forsa,2023-09-05,BT,27,16,14,7,4,21,NA
BY04230906N,GMS,2023-09-06,BY,38,8,13,4,1,14,NA
BY06230908O,Forschungsgruppe Wahlen,2023-09-08,BY,36,9,16,4,NA,12,NA
HE06230908D,Forschungsgruppe Wahlen,2023-09-08,HE,30,19,19,6,3,16,NA
BT13230908R,YouGov,2023-09-08,BT,29,16,14,5,5,23,NA
BT03230909H,Emnid,2023-09-09,BT,26,17,15,6,5,21,NA
BT05230909L,INSA,2023-09-09,BT,27,18,13,7,5,22,NA
BT05230911M,INSA,2023-09-11,BT,26.5,18,14,7,4.5,22,NA
BY01230912P,Infratest dimap,2023-09-12,BY,36,9,15,3,NA,13,NA
BT02230912G,Forsa,2023-09-12,BT,27,17,13,7,4,21,NA
BB01230913U,Infratest dimap,2023-09-13,BB,18,20,8,4,8,32,NA
HE05230913E,INSA,2023-09-13,HE,29,20,19,6,3,15,NA
HE01230914F,Infratest dimap,2023-09-14,HE,31,18,17,5,3,17,NA
BT01230914L,Infratest dimap,2023-09-14,BT,28,16,15,7,4,22,NA
BT06230915A,Forschungsgruppe Wahlen,2023-09-15,BT,26,17,16,6,5,21,NA
TH05230916P,INSA,2023-09-16,TH,21,10,6,4,22,32,NA
BT03230916I,Emnid,2023-09-16,BT,26,16,15,7,5,22,NA
BT05230916N,INSA,2023-09-16,BT,27,17,15,6,5,21,NA
BY04230919Q,GMS,2023-09-19,BY,36,9,14,3,1,14,NA
MV01230919H,Infratest dimap,2023-09-19,MV,18,23,8,3,8,32,NA
BT02230919H,Forsa,2023-09-19,BT,27,17,14,6,4,22,NA
BT04230919W,GMS,2023-09-19,BT,27,16,15,6,4,23,NA
BT05230919O,INSA,2023-09-19,BT,26.5,17,14.5,6,5,21,NA
BT09230921Y,Allensbach,2023-09-21,BT,30,18,14,7,5,19,NA
BT03230923J,Emnid,2023-09-23,BT,27,17,15,7,4,21,NA
BT05230923P,INSA,2023-09-23,BT,27,17,14,6,5,22,NA
BT02230926I,Forsa,2023-09-26,BT,27,17,14,6,4,21,NA
BT05230926Q,INSA,2023-09-26,BT,27,17.5,13.5,6.5,5,21.5,NA
BW01230927X,Infratest dimap,2023-09-27,BW,29,12,22,8,NA,20,NA
BE05230927G,INSA,2023-09-27,BE,26,17,18,5,10,14,NA
BY01230928R,Infratest dimap,2023-09-28,BY,36,9,15,4,NA,14,NA
HE01230928G,Infratest dimap,2023-09-28,HE,31,16,17,6,4,15,NA
BT01230928M,Infratest dimap,2023-09-28,BT,28,16,14,6,4,22,NA
BY06230929S,Forschungsgruppe Wahlen,2023-09-29,BY,36,9,16,4,NA,14,NA
HE06230929H,Forschungsgruppe Wahlen,2023-09-29,HE,32,17,17,5,3,16,NA
BT03230930K,Emnid,2023-09-30,BT,27,16,15,7,5,21,NA
BT05230930R,INSA,2023-09-30,BT,26,18,14,7,5,22,NA
BT02231002K,Forsa,2023-10-02,BT,28,18,14,5,4,20,NA
BT05231002S,INSA,2023-10-02,BT,26.5,18,13.5,7,5,22,NA
BY05231003T,INSA,2023-10-03,BY,36,9,15,4,2,14,NA
HE05231004I,INSA,2023-10-04,HE,31,16,16,5,4,16,NA
BY06231005U,Forschungsgruppe Wahlen,2023-10-05,BY,37,9,16,3,NA,14,NA
HE06231005J,Forschungsgruppe Wahlen,2023-10-05,HE,32,17,17,5,3,16,NA
BT03231007L,Emnid,2023-10-07,BT,26,16,16,7,5,21,NA
BT05231007T,INSA,2023-10-07,BT,27,17,14,6,5,22,NA
BT02231010L,Forsa,2023-10-10,BT,28,18,14,6,4,20,NA
BT05231010U,INSA,2023-10-10,BT,27,17,13.5,6,5,22.5,NA
BT01231012N,Infratest dimap,2023-10-12,BT,29,15,13,5,4,23,NA
BT13231013S,YouGov,2023-10-13,BT,29,16,15,5,6,21,NA
BT03231014M,Emnid,2023-10-14,BT,27,16,15,6,5,22,NA
BT05231014V,INSA,2023-10-14,BT,28,17,13,6,5,23,NA
BT05231016W,INSA,2023-10-16,BT,28,16.5,13,6,4.5,23,NA
BT02231017M,Forsa,2023-10-17,BT,32,14,14,4,4,21,NA
BE01231018H,Infratest dimap,2023-10-18,BE,29,15,19,4,10,15,NA
NI05231019J,INSA,2023-10-19,NI,29,27,13,4,3,17,NA
BT06231020B,Forschungsgruppe Wahlen,2023-10-20,BT,30,15,14,5,5,21,NA
BT03231021N,Emnid,2023-10-21,BT,31,14,15,5,4,21,NA
BT05231021X,INSA,2023-10-21,BT,29,16,13,5,5,22,NA
ST05231024L,INSA,2023-10-24,ST,32,8,5,4,9,33,NA
BT02231024N,Forsa,2023-10-24,BT,31,14,14,5,4,21,NA
BT05231024Y,INSA,2023-10-24,BT,28.5,16.5,13,5.5,5,22,NA
BT09231025A,Allensbach,2023-10-25,BT,34,17,13,5,3,19,NA
BT03231028O,Emnid,2023-10-28,BT,28,16,16,5,5,20,NA
BT05231028A,INSA,2023-10-28,BT,31,16,13,6,4,21,NA
BT05231030B,INSA,2023-10-30,BT,30.5,16.5,13,5.5,4,21,NA
BT02231031O,Forsa,2023-10-31,BT,29,15,14,5,3,22,NA
HH07231101P,Trend Research Hamburg,2023-11-01,HH,18,31,19,4,10,14,NA
RP01231102P,Infratest dimap,2023-11-02,RP,31,22,12,5,NA,17,NA
BT01231102O,Infratest dimap,2023-11-02,BT,30,16,14,4,5,22,NA
BT03231104P,Emnid,2023-11-04,BT,27,17,16,5,4,21,NA
NW01231105B,Infratest dimap,2023-11-05,NW,35,18,18,5,NA,14,NA
BT05231105C,INSA,2023-11-05,BT,30,16,13,6,4,22,NA
BT05231106D,INSA,2023-11-06,BT,29.5,16.5,13.5,5.5,4.5,22,NA
BT02231107P,Forsa,2023-11-07,BT,29,15,14,5,4,21,NA
TH05231109Q,INSA,2023-11-09,TH,22,9,4,4,20,34,NA
BT01231109P,Infratest dimap,2023-11-09,BT,30,15,15,5,4,21,NA
BT06231110C,Forschungsgruppe Wahlen,2023-11-10,BT,30,16,15,5,4,21,NA
BT13231110T,YouGov,2023-11-10,BT,29,15,15,5,5,22,NA
BT03231111Q,Emnid,2023-11-11,BT,28,16,16,6,4,20,NA
BT05231111E,INSA,2023-11-11,BT,30,17,14,5,4,21,NA
BT05231113F,INSA,2023-11-13,BT,30.5,16.5,13.5,5,4.5,21.5,NA
NI01231114K,Infratest dimap,2023-11-14,NI,28,26,13,5,NA,18,NA
BT02231114Q,Forsa,2023-11-14,BT,30,14,14,5,4,21,NA
SH05231115Q,INSA,2023-11-15,SH,40,15,16,6,NA,12,NA
BT03231118R,Emnid,2023-11-18,BT,28,16,16,6,4,20,NA
BT05231118G,INSA,2023-11-18,BT,30,16,13,6,4,21,NA
BT02231121R,Forsa,2023-11-21,BT,30,15,14,5,3,21,NA
BT05231121H,INSA,2023-11-21,BT,30,16.5,13,5.5,4.5,21,NA
BT09231123B,Allensbach,2023-11-23,BT,32,17,13.5,6,3.5,19,NA
BT06231124D,Forschungsgruppe Wahlen,2023-11-24,BT,31,15,15,5,4,22,NA
BT03231125S,Emnid,2023-11-25,BT,29,16,17,5,4,20,NA
BT05231125I,INSA,2023-11-25,BT,30,16,12,6,4,22,NA
BT05231127J,INSA,2023-11-27,BT,30.5,15.5,12.5,6,4,22,NA
BT02231128S,Forsa,2023-11-28,BT,30,14,15,5,4,21,NA
BB05231129V,INSA,2023-11-29,BB,18,20,8,3,6,27,11
BT03231202T,Emnid,2023-12-02,BT,29,17,16,5,4,19,NA
BT05231202K,INSA,2023-12-02,BT,30,16,13,6,3,22,NA
BT02231205T,Forsa,2023-12-05,BT,30,14,14,5,4,22,NA
BT05231205L,INSA,2023-12-05,BT,29.5,15.5,13,6,3.5,22.5,NA
BT01231207Q,Infratest dimap,2023-12-07,BT,32,14,15,4,3,21,NA
BT13231208U,YouGov,2023-12-08,BT,30,14,14,6,4,23,NA
BT03231209U,Emnid,2023-12-09,BT,30,14,17,4,4,20,NA
BT05231209M,INSA,2023-12-09,BT,30,16,12,6,4,22,NA
BT02231212U,Forsa,2023-12-12,BT,31,14,13,5,4,22,NA
BT04231212X,GMS,2023-12-12,BT,32,14,15,5,2,22,NA
BT05231212N,INSA,2023-12-12,BT,30,16,12.5,6,4,22.5,NA
BT06231215E,Forschungsgruppe Wahlen,2023-12-15,BT,32,14,14,5,4,22,NA
BT03231216V,Emnid,2023-12-16,BT,30,15,16,5,4,20,NA
BT05231216O,INSA,2023-12-16,BT,32,15,12,5,4,23,NA
BT05231218P,INSA,2023-12-18,BT,31.5,15.5,12.5,5,4,23,NA
BT02231219V,Forsa,2023-12-19,BT,31,14,13,5,3,23,NA
BT09231221C,Allensbach,2023-12-21,BT,34,17,15,5,3.5,18,NA
BT01231221R,Infratest dimap,2023-12-21,BT,32,14,14,5,3,21,NA
BT03231223W,Emnid,2023-12-23,BT,31,15,15,4,4,21,NA
BT05231223Q,INSA,2023-12-23,BT,32,15,12,5,4,22,NA
BT05231228R,INSA,2023-12-28,BT,32,15,12,5,4,23,NA
BT05231231S,INSA,2023-12-31,BT,32,15,12,5,4,23,NA
BY04240103V,GMS,2024-01-03,BY,41,6,13,3,1,14,NA
BT04240103Y,GMS,2024-01-03,BT,33,14,13,6,3,23,NA
BT05240103T,INSA,2024-01-03,BT,32,15,13,5,4,22.5,NA
BT01240104S,Infratest dimap,2024-01-04,BT,31,14,13,5,4,22,NA
BT05240106U,INSA,2024-01-06,BT,31,16,12,5,4,23,NA
BT02240109W,Forsa,2024-01-09,BT,30,15,14,4,4,22,NA
BT05240109V,INSA,2024-01-09,BT,32,16,12,5,4,23,NA
BB02240111W,Forsa,2024-01-11,BB,16,22,7,3,6,32,4
SN02240111B,Forsa,2024-01-11,SN,30,7,8,3,6,34,4
TH02240111R,Forsa,2024-01-11,TH,20,9,5,3,17,36,4
BT13240111V,YouGov,2024-01-11,BT,29,15,12,6,5,24,NA
BT06240112F,Forschungsgruppe Wahlen,2024-01-12,BT,31,13,14,4,4,22,4
BT05240113W,INSA,2024-01-13,BT,30,15,12,5,4,22,NA
BT05240115X,INSA,2024-01-15,BT,31,14,12,5,4,23,NA
BT02240116X,Forsa,2024-01-16,BT,31,13,14,4,4,22,NA
BY01240117W,Infratest dimap,2024-01-17,BY,40,7,13,3,NA,15,NA
BB05240117X,INSA,2024-01-17,BB,18,17,8,3,6,28,13
TH05240117S,INSA,2024-01-17,TH,20,6,5,3,15,31,17
BW01240118Y,Infratest dimap,2024-01-18,BW,32,9,22,7,NA,18,NA
MV02240119I,Forsa,2024-01-19,MV,18,21,8,3,8,31,5
BT03240120X,Emnid,2024-01-20,BT,31,14,16,4,4,22,NA
BT05240120Y,INSA,2024-01-20,BT,30,13,13,5,3,22,NA
BT05240122A,INSA,2024-01-22,BT,30.5,13.5,12.5,5,3,21.5,NA
BT02240123Y,Forsa,2024-01-23,BT,31,14,14,4,4,20,3
SN01240125C,Infratest dimap,2024-01-25,SN,30,7,7,NA,4,35,8
BT09240125D,Allensbach,2024-01-25,BT,34,15,13.5,6,4,19.5,NA
BT03240127Y,Emnid,2024-01-27,BT,29,16,16,4,4,19,3
BT05240127B,INSA,2024-01-27,BT,31,14,13,4,4,21,NA
BT05240129C,INSA,2024-01-29,BT,30,14.5,12.5,5,3.5,21,NA
BE05240130I,INSA,2024-01-30,BE,29,16,17,4,10,13,NA
BT02240130A,Forsa,2024-01-30,BT,32,15,14,3,3,19,3
BT01240201T,Infratest dimap,2024-02-01,BT,30,16,14,4,3,19,5
BT06240202B,Forschungsgruppe Wahlen,2024-02-02,BT,31,15,13,4,3,19,6
BT05240203D,INSA,2024-02-03,BT,30,15,13,4,4,20,NA
NI09240205L,Allensbach,2024-02-05,NI,30,29,11,4,2,21,NA
BT05240205E,INSA,2024-02-05,BT,30,15,12.5,4.5,3.5,20.5,NA
BY04240206X,GMS,2024-02-06,BY,42,6,12,2,1,13,3
BT02240206B,Forsa,2024-02-06,BT,31,15,14,4,3,18,5
BT04240206A,GMS,2024-02-06,BT,32,16,13,4,2,18,5
HH01240207Q,Infratest dimap,2024-02-07,HH,20,30,21,5,7,9,NA
BT13240208W,YouGov,2024-02-08,BT,31,14,12,4,3,20,7
BT05240210F,INSA,2024-02-10,BT,30,15,13,4,3,20,NA
BT05240212G,INSA,2024-02-12,BT,30,15,12.5,3.5,3.5,20.5,NA
BT02240213C,Forsa,2024-02-13,BT,31,15,14,4,3,18,5
BT05240217H,INSA,2024-02-17,BT,31,14,13,4,3,19,NA
BT05240219I,INSA,2024-02-19,BT,30.5,14.5,12.5,4.5,3.5,19.5,NA
BT02240220D,Forsa,2024-02-20,BT,30,15,14,5,3,17,4
