Poll_ID,Parliament_ID,Parliament_Name,Pollster_ID,Pollster_Name,Date,n,Party_Name,Pct
BT02151209F,BT,Bundestag,2,Forsa,2015-12-09,2506,AfD,8
BT02151202E,BT,Bundestag,2,Forsa,2015-12-02,2501,AfD,6
BT02151125D,BT,Bundestag,2,Forsa,2015-11-25,2502,AfD,7
BT02151117C,BT,Bundestag,2,Forsa,2015-11-17,2504,AfD,8
BT02151111B,BT,Bundestag,2,Forsa,2015-11-11,2503,AfD,7
BT02151104A,BT,Bundestag,2,Forsa,2015-11-04,2504,AfD,7
BT02151028Y,BT,Bundestag,2,Forsa,2015-10-28,2501,AfD,6
BT02151021X,BT,Bundestag,2,Forsa,2015-10-21,2502,AfD,7
BT02151014W,BT,Bundestag,2,Forsa,2015-10-14,2502,AfD,7
BT02151007V,BT,Bundestag,2,Forsa,2015-10-07,2505,AfD,7
BT02150930U,BT,Bundestag,2,Forsa,2015-09-30,2506,AfD,5
BT02150923T,BT,Bundestag,2,Forsa,2015-09-23,2501,AfD,4
BT02150916S,BT,Bundestag,2,Forsa,2015-09-16,2501,AfD,4
BT02150909R,BT,Bundestag,2,Forsa,2015-09-09,2503,AfD,4
BT02150902Q,BT,Bundestag,2,Forsa,2015-09-02,2504,AfD,3
BT02150826P,BT,Bundestag,2,Forsa,2015-08-26,2500,AfD,4
BT02150819O,BT,Bundestag,2,Forsa,2015-08-19,2500,AfD,3
BT02150812N,BT,Bundestag,2,Forsa,2015-08-12,2500,AfD,3
BT02150805M,BT,Bundestag,2,Forsa,2015-08-05,2501,AfD,3
BT02150729L,BT,Bundestag,2,Forsa,2015-07-29,2501,AfD,3
BT02150722K,BT,Bundestag,2,Forsa,2015-07-22,2501,AfD,4
BT02150714J,BT,Bundestag,2,Forsa,2015-07-14,2503,AfD,4
BT02150708I,BT,Bundestag,2,Forsa,2015-07-08,2502,AfD,4
BT02150701H,BT,Bundestag,2,Forsa,2015-07-01,2505,AfD,4
BT02150624G,BT,Bundestag,2,Forsa,2015-06-24,2501,AfD,4
BT02150617F,BT,Bundestag,2,Forsa,2015-06-17,2502,AfD,5
BT02150610E,BT,Bundestag,2,Forsa,2015-06-10,2504,AfD,4
BT02150602D,BT,Bundestag,2,Forsa,2015-06-02,2502,AfD,5
BT02150527C,BT,Bundestag,2,Forsa,2015-05-27,2503,AfD,4
BT02150520B,BT,Bundestag,2,Forsa,2015-05-20,2003,AfD,5
BT02150512A,BT,Bundestag,2,Forsa,2015-05-12,2502,AfD,5
BT02150506Y,BT,Bundestag,2,Forsa,2015-05-06,2001,AfD,4
BT02150429X,BT,Bundestag,2,Forsa,2015-04-29,2506,AfD,4
BT02150422W,BT,Bundestag,2,Forsa,2015-04-22,2502,AfD,6
BT02150415V,BT,Bundestag,2,Forsa,2015-04-15,2004,AfD,5
BT02150408U,BT,Bundestag,2,Forsa,2015-04-08,2001,AfD,6
BT02150331T,BT,Bundestag,2,Forsa,2015-03-31,2505,AfD,6
BT02150325S,BT,Bundestag,2,Forsa,2015-03-25,2501,AfD,5
BT02150318R,BT,Bundestag,2,Forsa,2015-03-18,2500,AfD,6
BT02150311Q,BT,Bundestag,2,Forsa,2015-03-11,2504,AfD,6
BT02150304P,BT,Bundestag,2,Forsa,2015-03-04,2502,AfD,7
BT02150225O,BT,Bundestag,2,Forsa,2015-02-25,2501,AfD,6
BT02150218N,BT,Bundestag,2,Forsa,2015-02-18,2502,AfD,5
BT02150211M,BT,Bundestag,2,Forsa,2015-02-11,2503,AfD,6
BT02150204L,BT,Bundestag,2,Forsa,2015-02-04,2510,AfD,5
BT02150128K,BT,Bundestag,2,Forsa,2015-01-28,2015,AfD,6
BT02150121J,BT,Bundestag,2,Forsa,2015-01-21,2502,AfD,6
BT02150114I,BT,Bundestag,2,Forsa,2015-01-14,2504,AfD,6
BT02150107H,BT,Bundestag,2,Forsa,2015-01-07,1002,AfD,5
BT02150101G,BT,Bundestag,2,Forsa,2015-01-01,2504,AfD,5
BT02141216F,BT,Bundestag,2,Forsa,2014-12-16,2504,AfD,5
BT02141210E,BT,Bundestag,2,Forsa,2014-12-10,2503,AfD,6
BT02141203D,BT,Bundestag,2,Forsa,2014-12-03,2502,AfD,6
BT02141126C,BT,Bundestag,2,Forsa,2014-11-26,2501,AfD,6
BT02141119B,BT,Bundestag,2,Forsa,2014-11-19,2501,AfD,7
BT02141112A,BT,Bundestag,2,Forsa,2014-11-12,2502,AfD,8
BT02141105Y,BT,Bundestag,2,Forsa,2014-11-05,2504,AfD,8
BT02141029X,BT,Bundestag,2,Forsa,2014-10-29,2504,AfD,8
BT02141022W,BT,Bundestag,2,Forsa,2014-10-22,2504,AfD,8
BT02141015V,BT,Bundestag,2,Forsa,2014-10-15,2505,AfD,8
BT02141007U,BT,Bundestag,2,Forsa,2014-10-07,2004,AfD,8
BT02141001T,BT,Bundestag,2,Forsa,2014-10-01,2501,AfD,9
BT02140923S,BT,Bundestag,2,Forsa,2014-09-23,2501,AfD,10
BT02140917R,BT,Bundestag,2,Forsa,2014-09-17,2503,AfD,7
BT02140910Q,BT,Bundestag,2,Forsa,2014-09-10,2502,AfD,7
BT02140903P,BT,Bundestag,2,Forsa,2014-09-03,2504,AfD,5
BT02140827O,BT,Bundestag,2,Forsa,2014-08-27,2504,AfD,5
BT02140820N,BT,Bundestag,2,Forsa,2014-08-20,2502,AfD,5
BT02140813M,BT,Bundestag,2,Forsa,2014-08-13,2500,AfD,5
BT02140806L,BT,Bundestag,2,Forsa,2014-08-06,2501,AfD,5
BT02140730K,BT,Bundestag,2,Forsa,2014-07-30,2501,AfD,5
BT02140723J,BT,Bundestag,2,Forsa,2014-07-23,2505,AfD,5
BT02140716I,BT,Bundestag,2,Forsa,2014-07-16,2503,AfD,6
BT02140709H,BT,Bundestag,2,Forsa,2014-07-09,2014,AfD,6
BT02140702G,BT,Bundestag,2,Forsa,2014-07-02,2502,AfD,7
BT02140625F,BT,Bundestag,2,Forsa,2014-06-25,2504,AfD,7
BT02140617E,BT,Bundestag,2,Forsa,2014-06-17,2001,AfD,7
BT02140611D,BT,Bundestag,2,Forsa,2014-06-11,2501,AfD,8
BT02140604C,BT,Bundestag,2,Forsa,2014-06-04,2002,AfD,8
BT02140527B,BT,Bundestag,2,Forsa,2014-05-27,2503,AfD,6
BT02140521A,BT,Bundestag,2,Forsa,2014-05-21,2501,AfD,6
BT02140514Y,BT,Bundestag,2,Forsa,2014-05-14,2504,AfD,6
BT02140507X,BT,Bundestag,2,Forsa,2014-05-07,2001,AfD,5
BT02140429W,BT,Bundestag,2,Forsa,2014-04-29,2002,AfD,6
BT02140423V,BT,Bundestag,2,Forsa,2014-04-23,2002,AfD,5
BT02140415U,BT,Bundestag,2,Forsa,2014-04-15,2501,AfD,6
BT02140409T,BT,Bundestag,2,Forsa,2014-04-09,2502,AfD,5
BT02140402S,BT,Bundestag,2,Forsa,2014-04-02,2501,AfD,6
BT02140326R,BT,Bundestag,2,Forsa,2014-03-26,2502,AfD,5
BT02140319Q,BT,Bundestag,2,Forsa,2014-03-19,2500,AfD,5
BT02140312P,BT,Bundestag,2,Forsa,2014-03-12,2503,AfD,5
BT02140305N,BT,Bundestag,2,Forsa,2014-03-05,2500,AfD,6
BT02140226M,BT,Bundestag,2,Forsa,2014-02-26,2502,AfD,5
BT02140219L,BT,Bundestag,2,Forsa,2014-02-19,2502,AfD,5
BT02140212K,BT,Bundestag,2,Forsa,2014-02-12,2502,AfD,4
BT02140205J,BT,Bundestag,2,Forsa,2014-02-05,2501,AfD,4
BT02140129I,BT,Bundestag,2,Forsa,2014-01-29,2503,AfD,4
BT02140122H,BT,Bundestag,2,Forsa,2014-01-22,2502,AfD,4
BT02140115G,BT,Bundestag,2,Forsa,2014-01-15,2503,AfD,5
BT02140108F,BT,Bundestag,2,Forsa,2014-01-08,1003,AfD,5
BT02140101E,BT,Bundestag,2,Forsa,2014-01-01,2508,AfD,4
BT02131217D,BT,Bundestag,2,Forsa,2013-12-17,2505,AfD,5
BT02131211C,BT,Bundestag,2,Forsa,2013-12-11,2504,AfD,5
BT02131204B,BT,Bundestag,2,Forsa,2013-12-04,2507,AfD,5
BT02131127A,BT,Bundestag,2,Forsa,2013-11-27,2500,AfD,5
BT02131120Y,BT,Bundestag,2,Forsa,2013-11-20,2501,AfD,5
BT02131113X,BT,Bundestag,2,Forsa,2013-11-13,2501,AfD,5
BT02131106W,BT,Bundestag,2,Forsa,2013-11-06,2500,AfD,5
BT02131030V,BT,Bundestag,2,Forsa,2013-10-30,2501,AfD,5
BT02131023U,BT,Bundestag,2,Forsa,2013-10-23,2500,AfD,5
BT02131016T,BT,Bundestag,2,Forsa,2013-10-16,2501,AfD,6
BT02131009S,BT,Bundestag,2,Forsa,2013-10-09,2000,AfD,6
BT02131001R,BT,Bundestag,2,Forsa,2013-10-01,2499,AfD,5
BT02031231Q,BT,Bundestag,2,Forsa,2003-12-31,1009,CDUCSU,49
BT02031222P,BT,Bundestag,2,Forsa,2003-12-22,2502,CDUCSU,49
BT02031216O,BT,Bundestag,2,Forsa,2003-12-16,2501,CDUCSU,47
BT02031209N,BT,Bundestag,2,Forsa,2003-12-09,2507,CDUCSU,48
BT02031202M,BT,Bundestag,2,Forsa,2003-12-02,2503,CDUCSU,48
BT02031125L,BT,Bundestag,2,Forsa,2003-11-25,2507,CDUCSU,47
BT02031118K,BT,Bundestag,2,Forsa,2003-11-18,2501,CDUCSU,48
BT02031111J,BT,Bundestag,2,Forsa,2003-11-11,2502,CDUCSU,49
BT02031105I,BT,Bundestag,2,Forsa,2003-11-05,2504,CDUCSU,51
BT02031028H,BT,Bundestag,2,Forsa,2003-10-28,2502,CDUCSU,51
BT02031021G,BT,Bundestag,2,Forsa,2003-10-21,2499,CDUCSU,51
BT02031014F,BT,Bundestag,2,Forsa,2003-10-14,2509,CDUCSU,51
BT02031007E,BT,Bundestag,2,Forsa,2003-10-07,2005,CDUCSU,50
BT02030930D,BT,Bundestag,2,Forsa,2003-09-30,2516,CDUCSU,50
BT02030923C,BT,Bundestag,2,Forsa,2003-09-23,2502,CDUCSU,47
BT02030916B,BT,Bundestag,2,Forsa,2003-09-16,2536,CDUCSU,46
BT02030909A,BT,Bundestag,2,Forsa,2003-09-09,2506,CDUCSU,45
BT02030902Y,BT,Bundestag,2,Forsa,2003-09-02,2509,CDUCSU,44
BT02030826X,BT,Bundestag,2,Forsa,2003-08-26,2501,CDUCSU,44
BT02030819W,BT,Bundestag,2,Forsa,2003-08-19,2507,CDUCSU,43
BT02030812V,BT,Bundestag,2,Forsa,2003-08-12,2496,CDUCSU,45
BT02030805U,BT,Bundestag,2,Forsa,2003-08-05,2508,CDUCSU,46
BT02030729T,BT,Bundestag,2,Forsa,2003-07-29,2506,CDUCSU,45
BT02030722S,BT,Bundestag,2,Forsa,2003-07-22,2503,CDUCSU,44
BT02030715R,BT,Bundestag,2,Forsa,2003-07-15,2505,CDUCSU,45
BT02030708Q,BT,Bundestag,2,Forsa,2003-07-08,2503,CDUCSU,44
BT02030702P,BT,Bundestag,2,Forsa,2003-07-02,1005,CDUCSU,45
BT02030624O,BT,Bundestag,2,Forsa,2003-06-24,2511,CDUCSU,45
BT02030617N,BT,Bundestag,2,Forsa,2003-06-17,2002,CDUCSU,46
BT02030610M,BT,Bundestag,2,Forsa,2003-06-10,2506,CDUCSU,45
BT02030603L,BT,Bundestag,2,Forsa,2003-06-03,1021,CDUCSU,45
BT02030527K,BT,Bundestag,2,Forsa,2003-05-27,2505,CDUCSU,49
BT02030520J,BT,Bundestag,2,Forsa,2003-05-20,2502,CDUCSU,48
BT02030513I,BT,Bundestag,2,Forsa,2003-05-13,1003,CDUCSU,49
BT02030506H,BT,Bundestag,2,Forsa,2003-05-06,2002,CDUCSU,48
BT02030429G,BT,Bundestag,2,Forsa,2003-04-29,2006,CDUCSU,46
BT02030423F,BT,Bundestag,2,Forsa,2003-04-23,2002,CDUCSU,45
BT02030416E,BT,Bundestag,2,Forsa,2003-04-16,2512,CDUCSU,44
BT02030401D,BT,Bundestag,2,Forsa,2003-04-01,2506,CDUCSU,44
BT02030323C,BT,Bundestag,2,Forsa,2003-03-23,2501,CDUCSU,45
BT02030319B,BT,Bundestag,2,Forsa,2003-03-19,2502,CDUCSU,48
BT02030312A,BT,Bundestag,2,Forsa,2003-03-12,2531,CDUCSU,48
BT02030304B,BT,Bundestag,2,Forsa,2003-03-04,2512,CDUCSU,47
BT02030226A,BT,Bundestag,2,Forsa,2003-02-26,2503,CDUCSU,47
BT02030219Y,BT,Bundestag,2,Forsa,2003-02-19,2502,CDUCSU,48
BT02030211X,BT,Bundestag,2,Forsa,2003-02-11,2517,CDUCSU,48
BT02030204W,BT,Bundestag,2,Forsa,2003-02-04,1007,CDUCSU,49
BT02030129V,BT,Bundestag,2,Forsa,2003-01-29,2505,CDUCSU,47
BT02030122U,BT,Bundestag,2,Forsa,2003-01-22,2506,CDUCSU,47
BT02030115T,BT,Bundestag,2,Forsa,2003-01-15,2502,CDUCSU,47
BT02030107S,BT,Bundestag,2,Forsa,2003-01-07,1502,CDUCSU,47
BT02030101R,BT,Bundestag,2,Forsa,2003-01-01,1007,CDUCSU,48
BT02031231Q,BT,Bundestag,2,Forsa,2003-12-31,1009,SPD,27
BT02031222P,BT,Bundestag,2,Forsa,2003-12-22,2502,SPD,28
BT02031216O,BT,Bundestag,2,Forsa,2003-12-16,2501,SPD,27
BT02031209N,BT,Bundestag,2,Forsa,2003-12-09,2507,SPD,26
BT02031202M,BT,Bundestag,2,Forsa,2003-12-02,2503,SPD,26
BT02031125L,BT,Bundestag,2,Forsa,2003-11-25,2507,SPD,26
BT02031118K,BT,Bundestag,2,Forsa,2003-11-18,2501,SPD,25
BT02031111J,BT,Bundestag,2,Forsa,2003-11-11,2502,SPD,25
BT02031105I,BT,Bundestag,2,Forsa,2003-11-05,2504,SPD,23
BT02031028H,BT,Bundestag,2,Forsa,2003-10-28,2502,SPD,24
BT02031021G,BT,Bundestag,2,Forsa,2003-10-21,2499,SPD,25
BT02031014F,BT,Bundestag,2,Forsa,2003-10-14,2509,SPD,25
BT02031007E,BT,Bundestag,2,Forsa,2003-10-07,2005,SPD,26
BT02030930D,BT,Bundestag,2,Forsa,2003-09-30,2516,SPD,26
BT02030923C,BT,Bundestag,2,Forsa,2003-09-23,2502,SPD,28
BT02030916B,BT,Bundestag,2,Forsa,2003-09-16,2536,SPD,30
BT02030909A,BT,Bundestag,2,Forsa,2003-09-09,2506,SPD,30
BT02030902Y,BT,Bundestag,2,Forsa,2003-09-02,2509,SPD,30
BT02030826X,BT,Bundestag,2,Forsa,2003-08-26,2501,SPD,30
BT02030819W,BT,Bundestag,2,Forsa,2003-08-19,2507,SPD,30
BT02030812V,BT,Bundestag,2,Forsa,2003-08-12,2496,SPD,30
BT02030805U,BT,Bundestag,2,Forsa,2003-08-05,2508,SPD,31
BT02030729T,BT,Bundestag,2,Forsa,2003-07-29,2506,SPD,31
BT02030722S,BT,Bundestag,2,Forsa,2003-07-22,2503,SPD,32
BT02030715R,BT,Bundestag,2,Forsa,2003-07-15,2505,SPD,32
BT02030708Q,BT,Bundestag,2,Forsa,2003-07-08,2503,SPD,32
BT02030702P,BT,Bundestag,2,Forsa,2003-07-02,1005,SPD,32
BT02030624O,BT,Bundestag,2,Forsa,2003-06-24,2511,SPD,31
BT02030617N,BT,Bundestag,2,Forsa,2003-06-17,2002,SPD,30
BT02030610M,BT,Bundestag,2,Forsa,2003-06-10,2506,SPD,30
BT02030603L,BT,Bundestag,2,Forsa,2003-06-03,1021,SPD,30
BT02030527K,BT,Bundestag,2,Forsa,2003-05-27,2505,SPD,25
BT02030520J,BT,Bundestag,2,Forsa,2003-05-20,2502,SPD,26
BT02030513I,BT,Bundestag,2,Forsa,2003-05-13,1003,SPD,26
BT02030506H,BT,Bundestag,2,Forsa,2003-05-06,2002,SPD,27
BT02030429G,BT,Bundestag,2,Forsa,2003-04-29,2006,SPD,29
BT02030423F,BT,Bundestag,2,Forsa,2003-04-23,2002,SPD,30
BT02030416E,BT,Bundestag,2,Forsa,2003-04-16,2512,SPD,33
BT02030401D,BT,Bundestag,2,Forsa,2003-04-01,2506,SPD,33
BT02030323C,BT,Bundestag,2,Forsa,2003-03-23,2501,SPD,32
BT02030319B,BT,Bundestag,2,Forsa,2003-03-19,2502,SPD,29
BT02030312A,BT,Bundestag,2,Forsa,2003-03-12,2531,SPD,29
BT02030304B,BT,Bundestag,2,Forsa,2003-03-04,2512,SPD,30
BT02030226A,BT,Bundestag,2,Forsa,2003-02-26,2503,SPD,29
BT02030219Y,BT,Bundestag,2,Forsa,2003-02-19,2502,SPD,28
BT02030211X,BT,Bundestag,2,Forsa,2003-02-11,2517,SPD,27
BT02030204W,BT,Bundestag,2,Forsa,2003-02-04,1007,SPD,27
BT02030129V,BT,Bundestag,2,Forsa,2003-01-29,2505,SPD,31
BT02030122U,BT,Bundestag,2,Forsa,2003-01-22,2506,SPD,31
BT02030115T,BT,Bundestag,2,Forsa,2003-01-15,2502,SPD,31
BT02030107S,BT,Bundestag,2,Forsa,2003-01-07,1502,SPD,31
BT02030101R,BT,Bundestag,2,Forsa,2003-01-01,1007,SPD,30
BT02031231Q,BT,Bundestag,2,Forsa,2003-12-31,1009,Gruene,11
BT02031222P,BT,Bundestag,2,Forsa,2003-12-22,2502,Gruene,10
BT02031216O,BT,Bundestag,2,Forsa,2003-12-16,2501,Gruene,11
BT02031209N,BT,Bundestag,2,Forsa,2003-12-09,2507,Gruene,11
BT02031202M,BT,Bundestag,2,Forsa,2003-12-02,2503,Gruene,11
BT02031125L,BT,Bundestag,2,Forsa,2003-11-25,2507,Gruene,11
BT02031118K,BT,Bundestag,2,Forsa,2003-11-18,2501,Gruene,11
BT02031111J,BT,Bundestag,2,Forsa,2003-11-11,2502,Gruene,11
BT02031105I,BT,Bundestag,2,Forsa,2003-11-05,2504,Gruene,11
BT02031028H,BT,Bundestag,2,Forsa,2003-10-28,2502,Gruene,11
BT02031021G,BT,Bundestag,2,Forsa,2003-10-21,2499,Gruene,11
BT02031014F,BT,Bundestag,2,Forsa,2003-10-14,2509,Gruene,11
BT02031007E,BT,Bundestag,2,Forsa,2003-10-07,2005,Gruene,11
BT02030930D,BT,Bundestag,2,Forsa,2003-09-30,2516,Gruene,12
BT02030923C,BT,Bundestag,2,Forsa,2003-09-23,2502,Gruene,11
BT02030916B,BT,Bundestag,2,Forsa,2003-09-16,2536,Gruene,11
BT02030909A,BT,Bundestag,2,Forsa,2003-09-09,2506,Gruene,12
BT02030902Y,BT,Bundestag,2,Forsa,2003-09-02,2509,Gruene,11
BT02030826X,BT,Bundestag,2,Forsa,2003-08-26,2501,Gruene,11
BT02030819W,BT,Bundestag,2,Forsa,2003-08-19,2507,Gruene,11
BT02030812V,BT,Bundestag,2,Forsa,2003-08-12,2496,Gruene,11
BT02030805U,BT,Bundestag,2,Forsa,2003-08-05,2508,Gruene,10
BT02030729T,BT,Bundestag,2,Forsa,2003-07-29,2506,Gruene,11
BT02030722S,BT,Bundestag,2,Forsa,2003-07-22,2503,Gruene,10
BT02030715R,BT,Bundestag,2,Forsa,2003-07-15,2505,Gruene,11
BT02030708Q,BT,Bundestag,2,Forsa,2003-07-08,2503,Gruene,10
BT02030702P,BT,Bundestag,2,Forsa,2003-07-02,1005,Gruene,10
BT02030624O,BT,Bundestag,2,Forsa,2003-06-24,2511,Gruene,12
BT02030617N,BT,Bundestag,2,Forsa,2003-06-17,2002,Gruene,12
BT02030610M,BT,Bundestag,2,Forsa,2003-06-10,2506,Gruene,11
BT02030603L,BT,Bundestag,2,Forsa,2003-06-03,1021,Gruene,10
BT02030527K,BT,Bundestag,2,Forsa,2003-05-27,2505,Gruene,12
BT02030520J,BT,Bundestag,2,Forsa,2003-05-20,2502,Gruene,12
BT02030513I,BT,Bundestag,2,Forsa,2003-05-13,1003,Gruene,12
BT02030506H,BT,Bundestag,2,Forsa,2003-05-06,2002,Gruene,12
BT02030429G,BT,Bundestag,2,Forsa,2003-04-29,2006,Gruene,11
BT02030423F,BT,Bundestag,2,Forsa,2003-04-23,2002,Gruene,11
BT02030416E,BT,Bundestag,2,Forsa,2003-04-16,2512,Gruene,11
BT02030401D,BT,Bundestag,2,Forsa,2003-04-01,2506,Gruene,11
BT02030323C,BT,Bundestag,2,Forsa,2003-03-23,2501,Gruene,11
BT02030319B,BT,Bundestag,2,Forsa,2003-03-19,2502,Gruene,11
BT02030312A,BT,Bundestag,2,Forsa,2003-03-12,2531,Gruene,11
BT02030304B,BT,Bundestag,2,Forsa,2003-03-04,2512,Gruene,11
BT02030226A,BT,Bundestag,2,Forsa,2003-02-26,2503,Gruene,12
BT02030219Y,BT,Bundestag,2,Forsa,2003-02-19,2502,Gruene,12
BT02030211X,BT,Bundestag,2,Forsa,2003-02-11,2517,Gruene,12
BT02030204W,BT,Bundestag,2,Forsa,2003-02-04,1007,Gruene,11
BT02030129V,BT,Bundestag,2,Forsa,2003-01-29,2505,Gruene,10
BT02030122U,BT,Bundestag,2,Forsa,2003-01-22,2506,Gruene,11
BT02030115T,BT,Bundestag,2,Forsa,2003-01-15,2502,Gruene,10
BT02030107S,BT,Bundestag,2,Forsa,2003-01-07,1502,Gruene,11
BT02030101R,BT,Bundestag,2,Forsa,2003-01-01,1007,Gruene,11
BT02031231Q,BT,Bundestag,2,Forsa,2003-12-31,1009,FDP,6
BT02031222P,BT,Bundestag,2,Forsa,2003-12-22,2502,FDP,6
BT02031216O,BT,Bundestag,2,Forsa,2003-12-16,2501,FDP,7
BT02031209N,BT,Bundestag,2,Forsa,2003-12-09,2507,FDP,6
BT02031202M,BT,Bundestag,2,Forsa,2003-12-02,2503,FDP,7
BT02031125L,BT,Bundestag,2,Forsa,2003-11-25,2507,FDP,7
BT02031118K,BT,Bundestag,2,Forsa,2003-11-18,2501,FDP,7
BT02031111J,BT,Bundestag,2,Forsa,2003-11-11,2502,FDP,6
BT02031105I,BT,Bundestag,2,Forsa,2003-11-05,2504,FDP,6
BT02031028H,BT,Bundestag,2,Forsa,2003-10-28,2502,FDP,7
BT02031021G,BT,Bundestag,2,Forsa,2003-10-21,2499,FDP,6
BT02031014F,BT,Bundestag,2,Forsa,2003-10-14,2509,FDP,6
BT02031007E,BT,Bundestag,2,Forsa,2003-10-07,2005,FDP,6
BT02030930D,BT,Bundestag,2,Forsa,2003-09-30,2516,FDP,6
BT02030923C,BT,Bundestag,2,Forsa,2003-09-23,2502,FDP,7
BT02030916B,BT,Bundestag,2,Forsa,2003-09-16,2536,FDP,7
BT02030909A,BT,Bundestag,2,Forsa,2003-09-09,2506,FDP,7
BT02030902Y,BT,Bundestag,2,Forsa,2003-09-02,2509,FDP,7
BT02030826X,BT,Bundestag,2,Forsa,2003-08-26,2501,FDP,7
BT02030819W,BT,Bundestag,2,Forsa,2003-08-19,2507,FDP,8
BT02030812V,BT,Bundestag,2,Forsa,2003-08-12,2496,FDP,7
BT02030805U,BT,Bundestag,2,Forsa,2003-08-05,2508,FDP,6
BT02030729T,BT,Bundestag,2,Forsa,2003-07-29,2506,FDP,7
BT02030722S,BT,Bundestag,2,Forsa,2003-07-22,2503,FDP,7
BT02030715R,BT,Bundestag,2,Forsa,2003-07-15,2505,FDP,6
BT02030708Q,BT,Bundestag,2,Forsa,2003-07-08,2503,FDP,7
BT02030702P,BT,Bundestag,2,Forsa,2003-07-02,1005,FDP,6
BT02030624O,BT,Bundestag,2,Forsa,2003-06-24,2511,FDP,6
BT02030617N,BT,Bundestag,2,Forsa,2003-06-17,2002,FDP,6
BT02030610M,BT,Bundestag,2,Forsa,2003-06-10,2506,FDP,7
BT02030603L,BT,Bundestag,2,Forsa,2003-06-03,1021,FDP,8
BT02030527K,BT,Bundestag,2,Forsa,2003-05-27,2505,FDP,7
BT02030520J,BT,Bundestag,2,Forsa,2003-05-20,2502,FDP,7
BT02030513I,BT,Bundestag,2,Forsa,2003-05-13,1003,FDP,6
BT02030506H,BT,Bundestag,2,Forsa,2003-05-06,2002,FDP,6
BT02030429G,BT,Bundestag,2,Forsa,2003-04-29,2006,FDP,6
BT02030423F,BT,Bundestag,2,Forsa,2003-04-23,2002,FDP,7
BT02030416E,BT,Bundestag,2,Forsa,2003-04-16,2512,FDP,6
BT02030401D,BT,Bundestag,2,Forsa,2003-04-01,2506,FDP,6
BT02030323C,BT,Bundestag,2,Forsa,2003-03-23,2501,FDP,6
BT02030319B,BT,Bundestag,2,Forsa,2003-03-19,2502,FDP,6
BT02030312A,BT,Bundestag,2,Forsa,2003-03-12,2531,FDP,6
BT02030304B,BT,Bundestag,2,Forsa,2003-03-04,2512,FDP,6
BT02030226A,BT,Bundestag,2,Forsa,2003-02-26,2503,FDP,6
BT02030219Y,BT,Bundestag,2,Forsa,2003-02-19,2502,FDP,6
BT02030211X,BT,Bundestag,2,Forsa,2003-02-11,2517,FDP,7
BT02030204W,BT,Bundestag,2,Forsa,2003-02-04,1007,FDP,7
BT02030129V,BT,Bundestag,2,Forsa,2003-01-29,2505,FDP,5
BT02030122U,BT,Bundestag,2,Forsa,2003-01-22,2506,FDP,5
BT02030115T,BT,Bundestag,2,Forsa,2003-01-15,2502,FDP,5
BT02030107S,BT,Bundestag,2,Forsa,2003-01-07,1502,FDP,5
BT02030101R,BT,Bundestag,2,Forsa,2003-01-01,1007,FDP,5
BT02031231Q,BT,Bundestag,2,Forsa,2003-12-31,1009,Linke,4
BT02031222P,BT,Bundestag,2,Forsa,2003-12-22,2502,Linke,4
BT02031216O,BT,Bundestag,2,Forsa,2003-12-16,2501,Linke,5
BT02031209N,BT,Bundestag,2,Forsa,2003-12-09,2507,Linke,5
BT02031202M,BT,Bundestag,2,Forsa,2003-12-02,2503,Linke,4
BT02031125L,BT,Bundestag,2,Forsa,2003-11-25,2507,Linke,5
BT02031118K,BT,Bundestag,2,Forsa,2003-11-18,2501,Linke,5
BT02031111J,BT,Bundestag,2,Forsa,2003-11-11,2502,Linke,5
BT02031105I,BT,Bundestag,2,Forsa,2003-11-05,2504,Linke,5
BT02031028H,BT,Bundestag,2,Forsa,2003-10-28,2502,Linke,4
BT02031021G,BT,Bundestag,2,Forsa,2003-10-21,2499,Linke,4
BT02031014F,BT,Bundestag,2,Forsa,2003-10-14,2509,Linke,4
BT02031007E,BT,Bundestag,2,Forsa,2003-10-07,2005,Linke,4
BT02030930D,BT,Bundestag,2,Forsa,2003-09-30,2516,Linke,3
BT02030923C,BT,Bundestag,2,Forsa,2003-09-23,2502,Linke,3
BT02030916B,BT,Bundestag,2,Forsa,2003-09-16,2536,Linke,3
BT02030909A,BT,Bundestag,2,Forsa,2003-09-09,2506,Linke,3
BT02030902Y,BT,Bundestag,2,Forsa,2003-09-02,2509,Linke,4
BT02030826X,BT,Bundestag,2,Forsa,2003-08-26,2501,Linke,4
BT02030819W,BT,Bundestag,2,Forsa,2003-08-19,2507,Linke,4
BT02030812V,BT,Bundestag,2,Forsa,2003-08-12,2496,Linke,4
BT02030805U,BT,Bundestag,2,Forsa,2003-08-05,2508,Linke,4
BT02030729T,BT,Bundestag,2,Forsa,2003-07-29,2506,Linke,3
BT02030722S,BT,Bundestag,2,Forsa,2003-07-22,2503,Linke,4
BT02030715R,BT,Bundestag,2,Forsa,2003-07-15,2505,Linke,3
BT02030708Q,BT,Bundestag,2,Forsa,2003-07-08,2503,Linke,4
BT02030702P,BT,Bundestag,2,Forsa,2003-07-02,1005,Linke,4
BT02030624O,BT,Bundestag,2,Forsa,2003-06-24,2511,Linke,3
BT02030617N,BT,Bundestag,2,Forsa,2003-06-17,2002,Linke,3
BT02030610M,BT,Bundestag,2,Forsa,2003-06-10,2506,Linke,4
